name,type,pos,apos,lpos,bran,outDia,thick,normal,interPos,p3Pos,outDia2,thick2,rest,mass,wvol,remark,Ispec,material
 =21945/541524,TUBI,X 82966mm Y 3619mm Z 38469mm,X 82966mm Y 3619mm Z 38422mm,X 82966mm Y 3619mm Z 38516mm,ZA-511-20A_005/B2,26.7,2.87,   0.000  -1.000   0.000,,,0,0,,0.1615,82872.7+3526+38421.6+83059.4+3712.7+38516.4,,80,A312_TP304L
 =21945/52418,FLAN,X 82966mm Y 3619mm Z 38569mm,X 82966mm Y 3619mm Z 38516mm,X 82966mm Y 3619mm Z 38569mm,ZA-511-20A_005/B2,26.7,2.87,   0.000   1.000   0.000,,,0,0,,0.73,82836.7+3490+38516.4+83095.3+3748.6+38568.7,,80,A312_TP304L
 =21945/52420,VALV,X 82966mm Y 3619mm Z 38665mm,X 82966mm Y 3619mm Z 38573mm,X 83062mm Y 3619mm Z 38665mm,ZA-511-20A_005/B2,0,0,,,,0,0,,10,82851+3565.3+38573.2+83062+3673.3+39103.2,,80,
 =21945/541526,TUBI,X 90630mm Y 3345mm Z 39244mm,X 90630mm Y 3345mm Z 39208mm,X 90630mm Y 3345mm Z 39280mm,ZA-511-15A_005/B4,21.3,2.77,   0.000  -1.000   0.000,,,0,0,,0.092,90539.4+3254.4+39207.6+90720.7+3435.7+39279.5,,80,A312_TP304L
 =21945/52429,FLAN,X 90630mm Y 3345mm Z 39327mm,X 90630mm Y 3345mm Z 39280mm,X 90630mm Y 3345mm Z 39327mm,ZA-511-15A_005/B4,21.3,2.77,   1.000   0.000   0.000,,,0,0,,0.5,90505.6+3220.6+39279.5+90754.5+3469.5+39327,,80,A312_TP304L
 =21945/52431,VALV,X 90630mm Y 3345mm Z 39386mm,X 90630mm Y 3345mm Z 39332mm,X 90630mm Y 3345mm Z 39440mm,ZA-511-15A_005/B4,0,0,,,,0,0,,3.2,90585.6+3277.5+39318+90969+3412.5+39453,,80,
 =21945/135327,VALV,X 90630mm Y 3345mm Z 39498mm,X 90630mm Y 3345mm Z 39444mm,X 90630mm Y 3345mm Z 39552mm,ZA-511-15A_005/B4,0,0,,,,0,0,,3.2,90585.6+3277.5+39430.5+90969+3412.5+39565.5,,80,
 =21945/52433,FLAN,X 90630mm Y 3345mm Z 39556mm,X 90630mm Y 3345mm Z 39556mm,X 90760mm Y 3345mm Z 39642mm,ZA-511-15A_005/B4,21.3,2.77,  -1.000   0.000   0.000,,,0,0,,1.12,90585.6+3300.6+39556.5+90760+3389.5+39659.5,,80,STEEL
 =38329/25374,FBLI,X 82966mm Y 3361mm Z 38069mm,X 82966mm Y 3320mm Z 38069mm,X 82966mm Y 3361mm Z 38069mm,ZC-511-650A_004/B1,0,0,,,,0,0,,154.1,82493+3219.7+37596.2+83439+3360.8+38542.2,,80,
 =38329/25376,FBLI,X 83715mm Y 2612mm Z 38069mm,X 83674mm Y 2612mm Z 38069mm,X 83715mm Y 2612mm Z 38069mm,ZC-511-650A_004/B2,0,0,,,,0,0,,154.1,83574.2+2138.5+37596.2+83715.3+3084.5+38542.2,,80,
 =21945/458954,FBLI,X 82966mm Y 2612mm Z 37320mm,X 82966mm Y 2612mm Z 37361mm,X 82966mm Y 2612mm Z 37320mm,ZC-511-650A_004/B3,0,0,,,,0,0,,154.1,82493.5+2138.5+37319.9+83439.5+3084.5+37461,,80,
 =21945/52437,VALV,X 78082mm Y 2262mm Z 36948mm,X 78082mm Y 2182mm Z 36948mm,X 78082mm Y 2398mm Z 36948mm,ZK-511-400A_009/B1,0,0,,,,0,0,,312,77750.5+2112.5+36649.9+79300.5+2525.5+37246.9,,60,
 =21945/52439,FLAN,X 78082mm Y 2402mm Z 36948mm,X 78082mm Y 2529mm Z 36948mm,X 78082mm Y 2402mm Z 36948mm,ZK-511-400A_009/B1,406.4,4.78,   0.000   0.000  -1.000,,,0,0,,58.63,77724.1+2402+36590+78441+2529+37306.8,,60,A312_TP304L
 =21945/52440,TEE,X 78082mm Y 2834mm Z 36948mm,X 78082mm Y 2529mm Z 36948mm,X 78082mm Y 3139mm Z 36948mm,ZK-511-400A_009/B1,406.4,4.78,   0.000   0.000   1.000,,X 77787mm Y 2834mm Z 36948mm,323.8,4.57,,66.1,77787.4+2529+36745.2+78285.7+3138.6+37151.6,,60,A312_TP304L
 =21945/551310,TUBI,X 78082mm Y 3244mm Z 36948mm,X 78082mm Y 3139mm Z 36948mm,X 78082mm Y 3350mm Z 36948mm,ZK-511-400A_009/B1,406.4,4.78,   0.000   0.000   1.000,,,0,0,,10.11,77819.3+3138.6+36685.2+78345.7+3350+37211.6,,60,A312_TP304L
 =21945/437603,OLET,X 78082mm Y 3350mm Z 36948mm,X 78082mm Y 3350mm Z 36948mm,X 78082mm Y 3350mm Z 37171mm,ZK-511-400A_009/B1,406.4,9.53,   0.000  -1.000   0.000,,,21.3,2.77,,0.08,78065.1+3332.5+37151.6+78100+3367.4+37170.7,,60,A312_TP304L
 =21945/437603,TUBI,X 78082mm Y 3469mm Z 36948mm,X 78082mm Y 3350mm Z 36948mm,X 78082mm Y 3589mm Z 36948mm,ZK-511-400A_009/B1,406.4,4.78,   0.000   0.000   1.000,,,0,0,,11.411,77819.3+3350+36685.2+78345.7+3588.6+37211.6,,60,A312_TP304L
 =21945/496441,ATTA,X 78082mm Y 3350mm Z 36948mm,X 78082mm Y 3350mm Z 36948mm,X 78082mm Y 3350mm Z 36948mm,ZK-511-400A_009/B1,0,0,,,,0,0,,1.4437,78196.5+3310+37032.8+78416.5+3390+37100.2,,60,
 =21945/52441,FLAN,X 78082mm Y 3716mm Z 36948mm,X 78082mm Y 3589mm Z 36948mm,X 78082mm Y 3716mm Z 36948mm,ZK-511-400A_009/B1,406.4,4.78,   0.000   0.000   1.000,,,0,0,,58.63,77724.1+3588.6+36590+78441+3715.6+37306.9,,60,A312_TP304L
 =21945/551312,TUBI,X 77671mm Y 2834mm Z 36948mm,X 77787mm Y 2834mm Z 36948mm,X 77555mm Y 2834mm Z 36948mm,ZK-511-300A_009/B2,323.8,4.57,   0.000   0.000   1.000,,,0,0,,8.4519,77554.8+2611.9+36726.5+77787.4+3055.8+37170.4,,60,A312_TP304L
 =21945/429465,ELBO,X 77250mm Y 2834mm Z 36948mm,X 77555mm Y 2834mm Z 36948mm,X 77250mm Y 3139mm Z 36948mm,ZK-511-300A_009/B2,323.8,4.57,   0.000   0.000  -1.000,X 77461mm Y 2849mm Z 36948mm+X 77376mm Y 2892mm Z 36948mm+X 77308mm Y 2960mm Z 36948mm+X 77265mm Y 3045mm Z 36948mm,,0,0,,17.2,77028.1+2611.9+36726.5+77554.8+3138.6+37170.3,,60,A312_TP304L
 =21945/429472,TEE,X 77250mm Y 3393mm Z 36948mm,X 77250mm Y 3139mm Z 36948mm,X 77250mm Y 3647mm Z 36948mm,ZK-511-300A_009/B2,323.8,4.57,   0.000   0.000   1.000,,X 76996mm Y 3393mm Z 36948mm,323.8,4.57,,21,76996+3138.6+36726.5+77471.9+3646.6+37170.3,,60,A312_TP304L
 =21945/551315,TUBI,X 77250mm Y 3772mm Z 36948mm,X 77250mm Y 3647mm Z 36948mm,X 77250mm Y 3897mm Z 36948mm,ZK-511-300A_009/B2,323.8,4.57,   0.000   0.000   1.000,,,0,0,,9.0899,77028.1+3646.6+36726.5+77472+3896.7+37170.4,,60,A312_TP304L
 =21945/52444,FLAN,X 77250mm Y 4011mm Z 36948mm,X 77250mm Y 3897mm Z 36948mm,X 77250mm Y 4011mm Z 36948mm,ZK-511-300A_009/B2,323.8,4.57,   0.000   0.000   1.000,,,0,0,,34.7,76948.7+3896.7+36647.1+77551.3+4011+37249.7,,60,A312_TP304L
 =21945/429477,FLAN,X 77250mm Y 4091mm Z 36948mm,X 77250mm Y 4016mm Z 36948mm,X 77250mm Y 4091mm Z 36948mm,ZK-511-300A_009/B2,323.8,6.35,  -0.707   0.000  -0.707,,,0,0,,88.468,76640.5+3983.5+36338.9+77554.1+4090.5+37252.5,,60,STEEL
 =21945/429488,FLAN,X 76882mm Y 3393mm Z 36948mm,X 76996mm Y 3393mm Z 36948mm,X 76882mm Y 3393mm Z 36948mm,ZK-511-300A_009/B3,323.8,4.57,   0.000   0.000   1.000,,,0,0,,34.7,76881.7+3091.3+36647.1+76996+3693.9+37249.7,,60,A312_TP304L
 =21945/429490,FBLI,X 76877mm Y 3393mm Z 36948mm,X 76845mm Y 3393mm Z 36948mm,X 76877mm Y 3393mm Z 36948mm,ZK-511-300A_009/B3,0,0,,,,0,0,,35.16,76745.4+3091.1+36646.9+76877.2+3694.1+37249.9,,60,
 =21945/551318,TUBI,X 78082mm Y 3350mm Z 37206mm,X 78082mm Y 3350mm Z 37171mm,X 78082mm Y 3350mm Z 37240mm,ZK-511-15A_009/B1,21.3,2.77,   0.000  -1.000   0.000,,,0,0,,0.089,78071.9+3339.3+37170.7+78093.2+3360.6+37240.3,,,A312_TP304L
 =21945/496412,ELBO,X 78082mm Y 3350mm Z 37278mm,X 78121mm Y 3350mm Z 37278mm,X 78082mm Y 3350mm Z 37240mm,ZK-511-15A_009/B1,21.3,2.77,   0.000  -1.000   0.000,X 78094mm Y 3350mm Z 37267mm,,0,0,,0.08,78071.8+3339.3+37240.3+78120.6+3360.7+37289.1,,,A312_TP304L
 =21945/551319,TUBI,X 78228mm Y 3350mm Z 37278mm,X 78121mm Y 3350mm Z 37278mm,X 78335mm Y 3350mm Z 37278mm,ZK-511-15A_009/B1,21.3,2.77,   0.000   0.000   1.000,,,0,0,,0.2742,78120.6+3339.4+37267.7+78335+3360.7+37289,,,A312_TP304L
 =21945/437616,FLAN,X 78382mm Y 3350mm Z 37278mm,X 78335mm Y 3350mm Z 37278mm,X 78382mm Y 3350mm Z 37278mm,ZK-511-15A_009/B1,21.3,2.77,   0.000  -1.000   0.000,,,0,0,,0.5,78335+3305.6+37233.9+78382.5+3394.5+37322.8,,,A312_TP304L
 =21945/437618,VALV,X 78441mm Y 3350mm Z 37278mm,X 78387mm Y 3350mm Z 37278mm,X 78495mm Y 3350mm Z 37278mm,ZK-511-15A_009/B1,0,0,,,,0,0,,3.2,78373.5+3011+37210.9+78508.5+3394.5+37345.9,,,
 =21945/437620,VALV,X 78554mm Y 3350mm Z 37278mm,X 78500mm Y 3350mm Z 37278mm,X 78608mm Y 3350mm Z 37278mm,ZK-511-15A_009/B1,0,0,,,,0,0,,3.2,78486+3011+37210.9+78621+3394.5+37345.9,,,
 =21945/437622,FLAN,X 78612mm Y 3350mm Z 37278mm,X 78612mm Y 3350mm Z 37278mm,X 78698mm Y 3150mm Z 37278mm,ZK-511-15A_009/B1,21.3,2.77,   0.000   1.000   0.000,,,0,0,,0.81,78612+3150+37233.9+78715+3394.5+37322.8,,,STEEL
 =21945/52455,FLAN,X 78082mm Y 3742mm Z 36948mm,X 78082mm Y 3720mm Z 36948mm,X 78082mm Y 3742mm Z 36948mm,ZK-511-400A_012/B1,406.4,4.78,   0.195   0.000  -0.981,,,0,0,,59.09,77609.8+3675.3+36158.3+78660.6+3742.5+37209.1,,60,A312_TP316L
 =21945/52457,FLAN,X 78082mm Y 3747mm Z 36948mm,X 78082mm Y 3874mm Z 36948mm,X 78082mm Y 3747mm Z 36948mm,ZK-511-400A_012/B1,406.4,4.78,   0.000   0.000   1.000,,,0,0,,58.63,77724.1+3747+36590+78441+3874+37306.9,,60,A312_TP304L
 =21945/551679,TUBI,X 78082mm Y 4012mm Z 36948mm,X 78082mm Y 3874mm Z 36948mm,X 78082mm Y 4150mm Z 36948mm,ZK-511-400A_012/B1,406.4,4.78,   0.000   0.000   1.000,,,0,0,,13.2,77819.3+3874+36685.2+78345.7+4150+37211.6,,60,A312_TP304L
 =21945/52458,OLET,X 78082mm Y 4150mm Z 36948mm,X 78082mm Y 4150mm Z 36948mm,X 78082mm Y 4150mm Z 37171mm,ZK-511-400A_012/B1,406.4,9.53,   0.000   1.000   0.000,,,21.3,2.77,,0.08,78065.1+4132.6+37151.6+78100+4167.5+37170.7,,60,A312_TP304L
 =21945/52458,TUBI,X 78082mm Y 4256mm Z 36948mm,X 78082mm Y 4150mm Z 36948mm,X 78082mm Y 4363mm Z 36948mm,ZK-511-400A_012/B1,406.4,4.78,   0.000   0.000   1.000,,,0,0,,10.187,77819.3+4150+36685.2+78345.7+4363+37211.6,,60,A312_TP304L
 =21945/52459,ATTA,X 78082mm Y 4150mm Z 36948mm,X 78082mm Y 4150mm Z 36948mm,X 78082mm Y 4150mm Z 36948mm,ZK-511-400A_012/B1,0,0,,,,0,0,,1.4437,78196.5+4110+37032.8+78416.5+4190+37100.2,,60,
 =21945/52462,VALV,X 78082mm Y 4750mm Z 36948mm,X 78082mm Y 4905mm Z 36948mm,X 78082mm Y 4363mm Z 36948mm,ZK-511-400A_012/B1,0,0,,,,0,0,,357,77796.5+4363+36704.6+79241.5+4905+37207.9,,60,
 =21945/551680,TUBI,X 78082mm Y 5240mm Z 36948mm,X 78082mm Y 4905mm Z 36948mm,X 78082mm Y 5576mm Z 36948mm,ZK-511-400A_012/B1,406.4,4.78,   0.000   0.000   1.000,,,0,0,,32.089,77819.3+4905+36685.2+78345.7+5576+37211.6,,60,A312_TP304L
 =21945/519639,UBOLT,X 78082mm Y 5265mm Z 36948mm,X 78082mm Y 5265mm Z 36948mm,X 78082mm Y 5265mm Z 36948mm,ZK-511-400A_012/B1,0,0,   0.000   0.000   1.000,,,0,0,13,7.6198,77887.5+5202.5+36665.9+78277.5+5327.5+37232.9,BOX,60,
 =21945/52466,OLET,X 78082mm Y 5576mm Z 36948mm,X 78082mm Y 5576mm Z 36948mm,X 78082mm Y 5576mm Z 37262mm,ZK-511-400A_012/B1,406.4,4.78,   0.000  -1.000   0.000,,,26.7,2.11,,0.875,78063.5+5557+36948.4+78101.5+5595+37281.6,,60,A312_TP304L
 =21945/52466,TUBI,X 78082mm Y 5666mm Z 36948mm,X 78082mm Y 5576mm Z 36948mm,X 78082mm Y 5756mm Z 36948mm,ZK-511-400A_012/B1,406.4,4.78,   0.000   0.000   1.000,,,0,0,,8.6087,77819.3+5576+36685.2+78345.7+5756+37211.6,,60,A312_TP304L
 =21945/52468,ATTA,X 78082mm Y 5756mm Z 36948mm,X 78082mm Y 5756mm Z 36948mm,X 78082mm Y 5756mm Z 36948mm,ZK-511-400A_012/B1,0,0,,,,0,0,,1.4437,78196.5+5715.9+37032.8+78416.5+5795.9+37100.2,,60,
 =21945/52467,OLET,X 78082mm Y 5756mm Z 36948mm,X 78082mm Y 5756mm Z 36948mm,X 78082mm Y 5756mm Z 37171mm,ZK-511-400A_012/B1,406.4,9.53,   0.000   1.000   0.000,,,21.3,2.77,,0.08,78065.1+5738.5+37151.6+78100+5773.4+37170.7,,60,A312_TP304L
 =21945/52467,TUBI,X 78082mm Y 5898mm Z 36948mm,X 78082mm Y 5756mm Z 36948mm,X 78082mm Y 6041mm Z 36948mm,ZK-511-400A_012/B1,406.4,4.78,   0.000   0.000   1.000,,,0,0,,13.633,77819.3+5756+36685.2+78345.7+6041+37211.6,,60,A312_TP304L
 =21945/541595,TUBI,X 78082mm Y 6195mm Z 36948mm,X 78082mm Y 6041mm Z 36948mm,X 78082mm Y 6349mm Z 36948mm,ZK-511-400A_012/B1,406.4,4.78,   0.000   0.000   1.000,,,0,0,,14.724,77819.3+6041+36685.2+78345.7+6348.9+37211.6,,60,A312_TP304L
 =21945/52469,ELBO,X 78082mm Y 6517mm Z 36948mm,X 78082mm Y 6636mm Z 37067mm,X 78082mm Y 6349mm Z 36948mm,ZK-511-400A_012/B1,406.4,4.78,  -1.000   0.000   0.000,X 78082mm Y 6588mm Z 37026mm+X 78082mm Y 6533mm Z 36992mm+X 78082mm Y 6474mm Z 36968mm+X 78082mm Y 6412mm Z 36953mm,,0,0,,30.2,77819.3+6348.9+36685.2+78345.7+6822.3+37253.5,,60,A312_TP304L
 =21945/551682,TUBI,X 78082mm Y 6920mm Z 37351mm,X 78082mm Y 6636mm Z 37067mm,X 78082mm Y 7204mm Z 37635mm,ZK-511-400A_012/B1,406.4,4.78,   0.000  -0.707   0.707,,,0,0,,38.377,77819.3+6450.1+36881.3+78345.7+7389.7+37820.9,,60,A312_TP304L
 =21945/52470,ELBO,X 78082mm Y 7491mm Z 37922mm,X 78082mm Y 7204mm Z 37635mm,X 78489mm Y 7491mm Z 37922mm,ZK-511-400A_012/B1,406.4,4.78,   0.000   0.707  -0.707,X 78102mm Y 7293mm Z 37724mm+X 78160mm Y 7373mm Z 37804mm+X 78250mm Y 7436mm Z 37867mm+X 78363mm Y 7477mm Z 37908mm,,0,0,,3.66,77819.3+7017.5+37448.7+78488.9+7863.2+38294.4,,60,A312_TP304L
 =21945/551684,TUBI,X 78694mm Y 7491mm Z 37922mm,X 78489mm Y 7491mm Z 37922mm,X 78900mm Y 7491mm Z 37922mm,ZK-511-400A_012/B1,406.4,4.78,   0.000   0.000   1.000,,,0,0,,19.661,78488.9+7227.8+37659+78900+7754.2+38185.4,,60,A312_TP304L
 =21945/52471,TUBI,X 79807mm Y 7491mm Z 37922mm,X 78900mm Y 7491mm Z 37922mm,X 80715mm Y 7491mm Z 37922mm,ZK-511-400A_012/B1,406.4,4.78,   0.000   0.707   0.707,,,0,0,,86.785,78900+7227.8+37659+80714.6+7754.2+38185.4,,60,A312_TP304L
 =30137/132053,UBOLT,X 80000mm Y 7491mm Z 37922mm,X 80000mm Y 7491mm Z 37922mm,X 80000mm Y 7491mm Z 37922mm,ZK-511-400A_012/B1,0,0,   0.000   0.000   1.000,,,0,0,123456,26.88,79860+7263.5+37640.2+80140+7718.5+37908.1,,60,
 =21945/52473,REDU,X 81223mm Y 7491mm Z 38024mm,X 81223mm Y 7491mm Z 38024mm,X 80715mm Y 7491mm Z 37922mm,ZK-511-400A_012/B1,610,6.35,   0.000   0.000   1.000,,,406.4,4.78,,38.5,80714.6+7126.2+37659+81222.6+7855.8+38388.6,,60,A312_TP304L
 =21945/551686,TUBI,X 81362mm Y 7491mm Z 38024mm,X 81223mm Y 7491mm Z 38024mm,X 81502mm Y 7491mm Z 38024mm,ZK-511-400A_012/B1,610,6.35,   0.000   0.000   1.000,,,0,0,,26.643,81222.6+7126.2+37659+81501.6+7855.8+38388.6,,60,A312_TP304L
 =21945/551652,ATTA,X 81362mm Y 7491mm Z 38024mm,X 81362mm Y 7491mm Z 38024mm,X 81362mm Y 7491mm Z 38024mm,ZK-511-400A_012/B1,0,0,,,,0,0,,0,81222.6+7250.5+37783.3+81501.6+7300.5+37833.3,,60,
 =21945/52474,REDU,X 82111mm Y 7491mm Z 38100mm,X 82111mm Y 7491mm Z 38100mm,X 81502mm Y 7491mm Z 38024mm,ZK-511-400A_012/B1,762,7.92,   0.000   0.000   1.000,,,610,6.35,,82.5,81501.6+7050+37659+82111.2+7932+38541,,60,A312_TP304L
 =21945/52475,TEE,X 82670mm Y 7491mm Z 38100mm,X 83229mm Y 7491mm Z 38100mm,X 82111mm Y 7491mm Z 38100mm,ZK-511-400A_012/B1,762,7.92,   0.000   1.000   0.000,,X 82670mm Y 7491mm Z 38659mm,762,7.92,,288.39,82111.2+7110+37719+83228.8+7872+38658.8,,60,A312_TP304L
 =21945/551690,TUBI,X 83889mm Y 7491mm Z 38100mm,X 83229mm Y 7491mm Z 38100mm,X 84550mm Y 7491mm Z 38100mm,ZK-511-400A_012/B1,762,7.92,   0.000   0.000   1.000,,,0,0,,196.57,83228.8+7050+37659+84549.9+7932+38541,,60,A312_TP304L
 =21945/551653,ATTA,X 83889mm Y 7491mm Z 38100mm,X 83889mm Y 7491mm Z 38100mm,X 83889mm Y 7491mm Z 38100mm,ZK-511-400A_012/B1,0,0,,,,0,0,,0,83228.8+7735.4+37805.6+84549.9+7785.4+37855.6,,60,
 =30137/131235,UBOLT,X 84050mm Y 7491mm Z 38100mm,X 84050mm Y 7491mm Z 38100mm,X 84050mm Y 7491mm Z 38100mm,ZK-511-400A_012/B1,0,0,   0.000   0.000   1.000,,,0,0,3,3.6568,84005+7231+37640+84095+7751+37650,,60,
 =21945/434053,FLAN,X 84650mm Y 7491mm Z 38100mm,X 84550mm Y 7491mm Z 38100mm,X 84650mm Y 7491mm Z 38100mm,ZK-511-400A_012/B1,762,7.92,   0.000   0.000   1.000,,,0,0,,270.2,84549.9+6987.3+37596.3+84650+7994.7+38603.7,,60,A312_TP304L
 =21945/434060,EXP,X 85154mm Y 7491mm Z 38100mm,X 84654mm Y 7491mm Z 38100mm,X 85654mm Y 7491mm Z 38100mm,ZK-511-400A_012/B1,0,0,,,,0,0,,468.5,84354.5+6907.3+37516.3+85954.5+8074.8+38723.8,,60,
 =21945/434051,FLAN,X 85659mm Y 7491mm Z 38100mm,X 85759mm Y 7491mm Z 38100mm,X 85659mm Y 7491mm Z 38100mm,ZK-511-400A_012/B1,762,7.92,   0.000   0.000   1.000,,,0,0,,270.2,85659+6987.3+37596.3+85759.1+7994.7+38603.7,,60,A312_TP304L
 =21945/551692,TUBI,X 86170mm Y 7491mm Z 38100mm,X 85759mm Y 7491mm Z 38100mm,X 86581mm Y 7491mm Z 38100mm,ZK-511-400A_012/B1,762,7.92,   0.000   0.000   1.000,,,0,0,,122.35,85759.1+7050+37659+86581.4+7932+38541,,60,A312_TP304L
 =21945/551654,ATTA,X 86170mm Y 7491mm Z 38100mm,X 86170mm Y 7491mm Z 38100mm,X 86170mm Y 7491mm Z 38100mm,ZK-511-400A_012/B1,0,0,,,,0,0,,0,85759.1+7196.6+37805.6+86581.4+7246.6+37855.6,,60,
 =21945/52478,TEE,X 87140mm Y 7491mm Z 38100mm,X 87699mm Y 7491mm Z 38100mm,X 86581mm Y 7491mm Z 38100mm,ZK-511-400A_012/B1,762,7.92,   0.000   1.000   0.000,,X 87140mm Y 7491mm Z 38646mm,762,7.92,,455,86581.4+7110+37719+87699+7872+38646.1,,60,A312_TP304L
 =21945/551693,TUBI,X 88520mm Y 7491mm Z 38100mm,X 87699mm Y 7491mm Z 38100mm,X 89340mm Y 7491mm Z 38100mm,ZK-511-400A_012/B1,762,7.92,   0.000   0.000   1.000,,,0,0,,244.19,87699+7050+37659+89340.2+7932+38541,,60,A312_TP304L
 =21945/551655,ATTA,X 88520mm Y 7491mm Z 38100mm,X 88520mm Y 7491mm Z 38100mm,X 88520mm Y 7491mm Z 38100mm,ZK-511-400A_012/B1,0,0,,,,0,0,,0,87699+7735.4+37805.6+89340.2+7785.4+37855.6,,60,
 =30137/130289,UBOLT,X 88550mm Y 7491mm Z 38100mm,X 88550mm Y 7491mm Z 38100mm,X 88550mm Y 7491mm Z 38100mm,ZK-511-400A_012/B1,0,0,   0.000   0.000   1.000,,,0,0,23,32.52,88450+7029+37640+88650+7953+38562,BOX,60,
 =21945/140401,REDU,X 89340mm Y 7491mm Z 38100mm,X 89340mm Y 7491mm Z 38100mm,X 89950mm Y 7491mm Z 38049mm,ZK-511-400A_012/B1,762,7.92,   0.000   0.000   1.000,,,660,6.35,,81.5,89340.2+7050+37659+89949.8+7932+38541,,60,A312_TP304L
 =21945/551695,TUBI,X 92205mm Y 7491mm Z 38049mm,X 89950mm Y 7491mm Z 38049mm,X 94460mm Y 7491mm Z 38049mm,ZK-511-400A_012/B1,660,6.35,   0.000   0.000   1.000,,,0,0,,583.95,89949.8+7100.8+37659+94460+7881.2+38439.4,,60,A312_TP304L
 =21945/551656,ATTA,X 92205mm Y 7491mm Z 38049mm,X 92205mm Y 7491mm Z 38049mm,X 92205mm Y 7491mm Z 38049mm,ZK-511-400A_012/B1,0,0,,,,0,0,,0,89949.8+7135.8+38024.2+94460+7185.8+38074.2,,60,
 =30137/129176,UBOLT,X 92800mm Y 7491mm Z 38049mm,X 92800mm Y 7491mm Z 38049mm,X 92800mm Y 7491mm Z 38049mm,ZK-511-400A_012/B1,0,0,   0.000   0.000   1.000,,,0,0,123456,40.06,92660+7156+37640.2+92940+7826+38035.1,,60,
 =21945/52483,TUBI,X 94710mm Y 7491mm Z 38049mm,X 94460mm Y 7491mm Z 38049mm,X 94960mm Y 7491mm Z 38049mm,ZK-511-400A_012/B1,660,6.35,   0.000   0.000   1.000,,,0,0,,64.736,94460+7100.8+37659+94960+7881.2+38439.4,,60,A312_TP304L
 =21945/551657,ATTA,X 94710mm Y 7491mm Z 38049mm,X 94710mm Y 7491mm Z 38049mm,X 94710mm Y 7491mm Z 38049mm,ZK-511-400A_012/B1,0,0,,,,0,0,,0,94460+7699.5+37790.7+94960+7749.5+37840.7,,60,
 =21945/551697,TUBI,X 78082mm Y 4150mm Z 37206mm,X 78082mm Y 4150mm Z 37171mm,X 78082mm Y 4150mm Z 37240mm,ZK-511-15A_012/B9,21.3,2.77,   0.000  -1.000   0.000,,,0,0,,0.089,78011.9+4079.4+37170.7+78153.2+4220.7+37240.3,,60,A312_TP304L
 =21945/52583,ELBO,X 78082mm Y 4150mm Z 37278mm,X 78121mm Y 4150mm Z 37278mm,X 78082mm Y 4150mm Z 37240mm,ZK-511-15A_012/B9,21.3,2.77,   0.000  -1.000   0.000,X 78094mm Y 4150mm Z 37267mm,,0,0,,0.08,78011.8+4079.3+37207.7+78153.2+4220.7+37349.1,,60,A312_TP304L
 =21945/551698,TUBI,X 78228mm Y 4150mm Z 37278mm,X 78121mm Y 4150mm Z 37278mm,X 78335mm Y 4150mm Z 37278mm,ZK-511-15A_012/B9,21.3,2.77,   0.000   0.000   1.000,,,0,0,,0.2742,78120.6+4079.4+37207.8+78335+4220.7+37349.1,,60,A312_TP304L
 =21945/52584,FLAN,X 78382mm Y 4150mm Z 37278mm,X 78335mm Y 4150mm Z 37278mm,X 78382mm Y 4150mm Z 37278mm,ZK-511-15A_012/B9,21.3,2.77,   0.000  -1.000   0.000,,,0,0,,0.5,78335+4045.6+37174+78382.5+4254.5+37382.9,,60,A312_TP304L
 =21945/52586,VALV,X 78441mm Y 4150mm Z 37278mm,X 78387mm Y 4150mm Z 37278mm,X 78495mm Y 4150mm Z 37278mm,ZK-511-15A_012/B9,0,0,,,,0,0,,3.2,78373.5+3811+37210.9+78508.5+4194.5+37345.9,,60,
 =21945/135311,VALV,X 78554mm Y 4150mm Z 37278mm,X 78500mm Y 4150mm Z 37278mm,X 78608mm Y 4150mm Z 37278mm,ZK-511-15A_012/B9,0,0,,,,0,0,,3.2,78486+3811+37210.9+78621+4194.5+37345.9,,60,
 =21945/52588,FLAN,X 78612mm Y 4150mm Z 37278mm,X 78612mm Y 4150mm Z 37278mm,X 78698mm Y 3950mm Z 37278mm,ZK-511-15A_012/B9,21.3,2.77,   0.000   1.000   0.000,,,0,0,,0.81,78612+3950+37234+78715+4194.4+37322.9,,60,STEEL
 =21945/551701,TUBI,X 78082mm Y 5756mm Z 37206mm,X 78082mm Y 5756mm Z 37171mm,X 78082mm Y 5756mm Z 37240mm,ZK-511-15A_012/B10,21.3,2.77,   0.000  -1.000   0.000,,,0,0,,0.089,78011.9+5685.3+37170.7+78153.2+5826.6+37240.3,,60,A312_TP304L
 =21945/52570,ELBO,X 78082mm Y 5756mm Z 37278mm,X 78121mm Y 5756mm Z 37278mm,X 78082mm Y 5756mm Z 37240mm,ZK-511-15A_012/B10,21.3,2.77,   0.000  -1.000   0.000,X 78094mm Y 5756mm Z 37267mm,,0,0,,0.08,78011.8+5685.3+37207.7+78153.2+5826.6+37349.1,,60,A312_TP304L
 =21945/551702,TUBI,X 78228mm Y 5756mm Z 37278mm,X 78121mm Y 5756mm Z 37278mm,X 78335mm Y 5756mm Z 37278mm,ZK-511-15A_012/B10,21.3,2.77,   0.000   0.000   1.000,,,0,0,,0.2742,78120.6+5685.3+37207.8+78335+5826.6+37349.1,,60,A312_TP304L
